path	category	read_status	role	domain	key_symbols	contracts	dependencies	tests	docs_references	findings	size_bytes	line_count	last_commit_sha	last_commit_time	last_commit_subject
backtesting/run_macd_event_rehearsal.py	BACKTESTING	FULL_TEXT_READ	Write a sealed-test-free non-empty MACD event rehearsal artifact.	backtesting	"[""build_parser"", ""main""]"	[]	"[""argparse"", ""sys"", ""__future__"", ""datetime"", ""pathlib"", ""market_regime_alpha.dividend_t.macd_event_rehearsal""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Usage-Manual.md"", ""docs/Formal-Data-Source-PoC-2026-07-14.md"", ""docs/Project-Structure.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/README.md"", ""docs/退神股票涨跌理论-量化实现差距分析.md"", ""docs/theory/退神股票涨跌理论.md"", ""docs/development/WP-0-Close-B1-Verification.md"", ""docs/roadmap/Phase-D-Work-Packages.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/specs/ETFDirectionSnapshot.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/specs/Xuntou-PIT-Field-Mapping-V4.md"", ""docs/specs/ManualTradeRecord.md"", ""docs/specs/PositionSnapshot.md"", ""docs/specs/CandidateRecommendation.md"", ""docs/specs/FailureReasonTaxonomy.md"", ""docs/specs/ThemeDirectionSnapshot.md"", ""docs/specs/Xuntou-PIT-Validation-Bundle-V4.md"", ""docs/specs/ExitAssessment.md"", ""docs/specs/Entry-Path-Target-V1.md"", ""docs/specs/DailyReviewReport.md"", ""docs/specs/CapitalContextSnapshot.md"", ""docs/specs/EntryAssessment.md""]"	[]	1273	41	164d06b8a3244a64da4a4d404b76406109a95764	2026-07-13T22:50:32+08:00	feat: add nonempty MACD rehearsal audits
backtesting/run_top1000_screened_portfolio_backtest.py	BACKTESTING	FULL_TEXT_READ	Train transparent screening rules and validate screened A-share portfolios.	backtesting	"[""_parse_positive_int_list"", ""_parse_rule_id_list"", ""WindowSpec"", ""CaptureBiasRuleConstraints"", ""PeriodBacktestRow"", ""CurvePayload"", ""RuleResult"", ""WindowRunResult"", ""main"", ""_load_reference_trade_dates"", ""_build_walkforward_windows"", ""_infer_split_window"", ""_load_fixed_selected_symbols"", ""_fixed_selected_ranked"", ""_run_window"", ""_candidate_entry_curve_config"", ""_with_window_columns"", ""_concat_optional_frames"", ""_window_trade_frames"", ""_with_trade_window_fields"", ""_evaluate_trade_quality"", ""_evaluate_buy_event_study"", ""_breakout_alpha_features"", ""_point_float"", ""_point_str"", ""_point_bool"", ""_score_0_1"", ""_buy_event_forward_metrics"", ""_buy_event_type"", ""_evaluate_sell_event_study"", ""_sell_event_forward_metrics"", ""_evaluate_volume_price_window_study"", ""_volume_price_window_features"", ""_empty_volume_price_window_features"", ""_price_trend_bucket"", ""_volume_trend_bucket"", ""_volume_price_state"", ""_sell_event_type"", ""_future_trade_bars"", ""_first_hit_bar"", ""_first_extreme_bar"", ""_trade_type"", ""_run_period_batch"", ""_run_one_period"", ""_position_stats"", ""_append_market_metric"", ""_mean_or_zero"", ""_episode_lengths"", ""_average_position_after_risk_on"", ""_signal_feature_stats"", ""_confirmed_flow_mask"", ""_boolish_series"", ""_numeric_mean"", ""_threshold_count"", ""_safe_ratio"", ""_run_curve_batch"", ""_run_one_curve"", ""_curve_points_with_risk_matched"", ""_create_executor"", ""_load_period_bars"", ""_build_period_market_filter"", ""_daily_market_filter_frame"", ""_market_filter_start_date"", ""_rows_to_frame"", ""_build_return_leakage_attribution"", ""_primary_leak_reason"", ""_volume_price_secondary_reason"", ""_attribution_note"", ""_build_train_features"", ""_train_rule_objective"", ""_rule_record"", ""_train_rules"", ""_select_rule_for_window"", ""_capture_bias_rule_candidates"", ""_apply_rule_min_constraint"", ""_apply_rule_max_constraint"", ""_capture_bias_rule_selection_score"", ""_optional_rule_metric"", ""_rank_candidates"", ""_portfolio_metrics"", ""_portfolio_weights"", ""_weighted_portfolio_curve"", ""_max_drawdown"", ""_summarize_walkforward_portfolios"", ""_summarize_trade_quality"", ""_summarize_buy_event_study"", ""_summarize_buy_event_study_by"", ""_buy_event_summary_record"", ""_summarize_sell_event_study"", ""_summarize_sell_event_study_by"", ""_sell_event_summary_record"", ""_summarize_volume_price_window_study"", ""_volume_price_window_summary_record"", ""_protection_to_missed_ratio"", ""_sell_event_decision"", ""_series_mean"", ""_series_median"", ""_series_quantile"", ""_series_min"", ""_series_max"", ""_series_rate"", ""_profit_loss_ratio"", ""_mfe_mae_ratio"", ""_event_hit_rate"", ""_bool_mean"", ""_capture_bias_constraint_summary"", ""_format_report"", ""_trade_quality_report_section"", ""_trade_quality_row"", ""_buy_event_report_section"", ""_breakout_event_report_section"", ""_breakout_event_sort_key"", ""_breakout_event_row"", ""_buy_event_row"", ""_trade_quality_output_paths"", ""_buy_event_output_paths"", ""_sell_event_report_section"", ""_sell_event_row"", ""_sell_event_reason_row"", ""_volume_price_window_report_section"", ""_volume_price_buy_row"", ""_volume_price_sell_row"", ""_sell_event_output_paths"", ""_volume_price_window_output_paths"", ""_leakage_reason_table"", ""_leakage_secondary_table"", ""_leakage_beta_hold_stall_table"", ""_leakage_top_table"", ""_frame_mean"", ""_summary_row"", ""_window_row"", ""_rule_row"", ""_candidate_row"", ""_fmt_pct""]"	[]	"[""argparse"", ""sys"", ""pandas"", ""__future__"", ""concurrent.futures"", ""dataclasses"", ""datetime"", ""multiprocessing"", ""pathlib"", ""typing"", ""market_regime_alpha.dividend_t.backtest"", ""market_regime_alpha.dividend_t.cosco_profile"", ""market_regime_alpha.dividend_t.cosco_timing"", ""market_regime_alpha.dividend_t.fundamentals"", ""market_regime_alpha.dividend_t.market_environment"", ""market_regime_alpha.dividend_t.storage"", ""market_regime_alpha.dividend_t.strategy_modes""]"	[]	"[""docs/MACD-Research-Audit.md"", ""docs/Tushare-App.md"", ""docs/Sell-Side-Model-Spec.md"", ""docs/Usage-Manual.md"", ""docs/Formal-Data-Source-PoC-2026-07-14.md"", ""docs/Project-Structure.md"", ""docs/Data-Spec.md"", ""docs/Dividend-T-Platform.md"", ""docs/Formal-Data-Source-Capability-Audit.md"", ""docs/Formal-MACD-Dataset-Builder-Plan.md"", ""docs/README.md"", ""docs/退神股票涨跌理论-量化实现差距分析.md"", ""docs/theory/退神股票涨跌理论.md"", ""docs/development/WP-0-Close-B1-Verification.md"", ""docs/roadmap/Phase-D-Work-Packages.md"", ""docs/specs/Xuntou-P0-Native-Field-Mapping.md"", ""docs/specs/ETFDirectionSnapshot.md"", ""docs/specs/DailyResearchSnapshot.md"", ""docs/specs/Xuntou-PIT-Field-Mapping-V4.md"", ""docs/specs/ManualTradeRecord.md"", ""docs/specs/PositionSnapshot.md"", ""docs/specs/CandidateRecommendation.md"", ""docs/specs/FailureReasonTaxonomy.md"", ""docs/specs/ThemeDirectionSnapshot.md"", ""docs/specs/Xuntou-PIT-Validation-Bundle-V4.md"", ""docs/specs/ExitAssessment.md"", ""docs/specs/Entry-Path-Target-V1.md"", ""docs/specs/DailyReviewReport.md"", ""docs/specs/CapitalContextSnapshot.md"", ""docs/specs/EntryAssessment.md""]"	[]	244615	4814	24c8de2b5141d4d6a80d3f23eef1b6d084a48ecd	2026-07-09T00:03:11+08:00	Initial market-regime-alpha migration
data/external/formal_source_poc/baostock_20260714/.fetch_baostock_5min_batch_checkpoint.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	[]	[]	983	7	8ef3d208bd72f69ab0f2c512cd9b1d85274b2972	2026-07-14T09:25:26+08:00	data: record baostock formal source poc
data/external/formal_source_poc/baostock_20260714/000001.SZ_5min.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	[]	[]	74527	962	8ef3d208bd72f69ab0f2c512cd9b1d85274b2972	2026-07-14T09:25:26+08:00	data: record baostock formal source poc
data/external/formal_source_poc/baostock_20260714/510300.SH_5min.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	[]	[]	75802	962	8ef3d208bd72f69ab0f2c512cd9b1d85274b2972	2026-07-14T09:25:26+08:00	data: record baostock formal source poc
data/external/formal_source_poc/baostock_20260714/600036.SH_5min.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	[]	[]	74537	962	8ef3d208bd72f69ab0f2c512cd9b1d85274b2972	2026-07-14T09:25:26+08:00	data: record baostock formal source poc
data/external/formal_source_poc/baostock_20260714/600519.SH_5min.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	[]	[]	80332	962	8ef3d208bd72f69ab0f2c512cd9b1d85274b2972	2026-07-14T09:25:26+08:00	data: record baostock formal source poc
data/external/formal_source_poc/baostock_20260714/601398.SH_5min.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	[]	[]	71079	962	8ef3d208bd72f69ab0f2c512cd9b1d85274b2972	2026-07-14T09:25:26+08:00	data: record baostock formal source poc
data/external/watchlists/dividend_t_watchlist.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	"[""docs/Dividend-T-Platform.md"", ""docs/archive/superpowers/plans/2026-07-16-tencent-composite-exploratory-r5.md""]"	[]	1208	22	2c942fee6d66fabaee9ceced974eaa1c1ace2ebc	2026-07-10T13:12:33+08:00	Add Muyuan to dividend trend watchlist
data/external/watchlists/top1000_largecap_watchlist.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	[]	[]	299304	1002	24c8de2b5141d4d6a80d3f23eef1b6d084a48ecd	2026-07-09T00:03:11+08:00	Initial market-regime-alpha migration
data/raw/sample_etf_ohlcv.csv	DATA_ASSET	FULL_TEXT_READ		data-asset	[]	[]	[]	[]	"[""docs/Usage-Manual.md"", ""docs/Data-Spec.md""]"	[]	2306	43	24c8de2b5141d4d6a80d3f23eef1b6d084a48ecd	2026-07-09T00:03:11+08:00	Initial market-regime-alpha migration
docs/Data-Spec.md	DOC	FULL_TEXT_READ	Data Spec	documentation/Data-Spec.md	[]	[]	[]	[]	"[""docs/Usage-Manual.md"", ""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/archive/legacy/README.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md""]"	[]	10425	188	164d06b8a3244a64da4a4d404b76406109a95764	2026-07-13T22:50:32+08:00	feat: add nonempty MACD rehearsal audits
docs/Dividend-T-Platform.md	DOC	FULL_TEXT_READ	A 股买卖点识别模型	documentation/Dividend-T-Platform.md	[]	[]	[]	[]	"[""docs/Usage-Manual.md"", ""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/archive/legacy/README.md"", ""docs/archive/superpowers/specs/2026-07-13-macd-signal-intent-design.md"", ""docs/archive/superpowers/plans/2026-07-13-macd-signal-intent-implementation.md""]"	[]	15001	415	1c527dec21979de79da0de9c9e1a1f1be9495c2e	2026-07-09T20:27:27+08:00	Improve buy sell point dashboard
docs/Formal-Data-Source-Capability-Audit.md	DOC	FULL_TEXT_READ	正式数据源能力审计（Task 11A.9）	documentation/Formal-Data-Source-Capability-Audit.md	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/04-Data-Constitution.md""]"	[]	5237	70	b95cb4421c9e5cca0b6fec52171ed64da2739fbe	2026-07-14T00:35:52+08:00	docs: audit formal data source capabilities
docs/Formal-Data-Source-PoC-2026-07-14.md	DOC	FULL_TEXT_READ	BaoStock 正式数据源 PoC（2026-07-14）	documentation/Formal-Data-Source-PoC-2026-07-14.md	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	2445	56	8ef3d208bd72f69ab0f2c512cd9b1d85274b2972	2026-07-14T09:25:26+08:00	data: record baostock formal source poc
docs/Formal-MACD-Dataset-Builder-Plan.md	DOC	FULL_TEXT_READ	正式 MACD 候选数据构建器计划（Task 11A.6）	documentation/Formal-MACD-Dataset-Builder-Plan.md	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	7102	104	b02e93f9eba2c1bfc7d834f00dcf1e7cb984d18f	2026-07-14T09:25:21+08:00	feat: harden research lifecycle and dataset evidence
docs/MACD-Research-Audit.md	DOC	FULL_TEXT_READ	MACD 买卖点研究审计（Task 11A.3）	documentation/MACD-Research-Audit.md	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	3801	29	3604d4e22699ffc2e89d0133c1516565df3934c1	2026-07-14T00:24:26+08:00	feat: harden sell-side audit contracts
docs/Project-Structure.md	DOC	FULL_TEXT_READ	Market Regime Alpha 目录与领域边界	documentation/Project-Structure.md	[]	[]	[]	[]	"[""docs/Usage-Manual.md"", ""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/08-Roadmap.md""]"	[]	7563	171	1abafd4763a8f281c0c8699745900d3dcf01dba6	2026-07-15T09:42:30+08:00	docs: align project structure with refoundation roadmap
docs/Sell-Side-Model-Spec.md	DOC	FULL_TEXT_READ	卖点模型独立设计规格（Task 11A.5）	documentation/Sell-Side-Model-Spec.md	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	5828	89	9f46f5ec73d36fd9243b1f5f46e948b1cb7a38ba	2026-07-14T00:29:29+08:00	feat: add research sell lifecycle rehearsal
docs/Tushare-App.md	DOC	FULL_TEXT_READ	Tushare A股行情查询项目	documentation/Tushare-App.md	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/archive/legacy/README.md""]"	[]	1553	73	24c8de2b5141d4d6a80d3f23eef1b6d084a48ecd	2026-07-09T00:03:11+08:00	Initial market-regime-alpha migration
docs/Usage-Manual.md	DOC	FULL_TEXT_READ	A 股买卖点识别模型使用手册	documentation/Usage-Manual.md	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/archive/legacy/README.md""]"	[]	9143	242	1c527dec21979de79da0de9c9e1a1f1be9495c2e	2026-07-09T20:27:27+08:00	Improve buy sell point dashboard
docs/architecture/Constitution-Consistency-Audit.md	DOC	FULL_TEXT_READ	Constitution Consistency Audit	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/architecture/R2-Minimal-V2-Kernel.md""]"	[]	11096	300	1a77b9dacd816a172eb1accd2d6f24a424da588c	2026-07-15T09:38:18+08:00	docs: close R0 constitution consistency audit
docs/architecture/Original-Intent-to-Current-Docs-and-Codex-Readiness-Audit.md	DOC	FULL_TEXT_READ	Original Intent to Current Documentation and Codex Readiness Audit	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/research/R5-Current-Status.md""]"	[]	17741	733	8dd519e0decb3560de4808bd5c5e5e7b59477ae7	2026-07-15T23:03:17+08:00	docs: audit original intent and Codex development readiness
docs/architecture/Original-Intent-to-R3-R4-Consistency-Audit.md	DOC	FULL_TEXT_READ	Original Intent to R3/R4 Consistency Audit	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	17485	630	37963d4270fc9bbe95ce5a96b8335fa335e0a621	2026-07-15T13:44:26+08:00	docs: audit original intent against R3 R4 implementation
docs/architecture/Original-Intent-to-R5-Consistency-Audit.md	DOC	FULL_TEXT_READ	Original Intent to R5 Consistency Audit	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/research/R5-Candidate-Dataset-Builder-Status.md"", ""docs/research/R5-Candidate-Discovery-Rehearsal-Charter.md""]"	[]	12041	399	973eb0abbbf6907e9858a248bec02ab31125cb0d	2026-07-15T16:20:25+08:00	docs: audit original intent against current R5 implementation
docs/architecture/Original-Intent-to-R5-Eligibility-Readiness-Audit.md	DOC	FULL_TEXT_READ	Original Intent to R5 Eligibility Readiness Audit	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/research/R5-Provider-Rehearsal-Trading-Eligibility-Policy-v2.md""]"	[]	11074	442	8ff24483340c2a55780abbacb61246eaf9f74b15	2026-07-15T18:26:42+08:00	docs: audit original Candidate pool intent against R5 eligibility readiness
docs/architecture/PRR-MVP-1-Reproducible-Candidate-Backtest.md	DOC	FULL_TEXT_READ	PRR-MVP-1 Reproducible Candidate Backtest	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	2628	54	50082506a549abb7f9859a801e7a88fc2d1ea964	2026-07-18T15:04:52+08:00	feat: add reproducible Candidate replay and morning-pop research
docs/architecture/R1-Legacy-Characterization.md	DOC	FULL_TEXT_READ	R1 — Legacy Characterization Program	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	13757	504	2f879e646b4192731f047677a017c80a73245ee4	2026-07-15T15:29:03+08:00	docs: sync R1 with trend snapshot and Cosco characterizations
docs/architecture/R2-Minimal-V2-Kernel.md	DOC	FULL_TEXT_READ	R2 — Minimal V2 Kernel and Compatibility Boundary	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	9573	357	e62e73670ec3805047304aac6b3fd682b8a5b6de	2026-07-15T09:56:10+08:00	docs: sync R2 status with characterization and adapter tests
docs/architecture/R3-R4-Minimal-Research-Spine.md	DOC	FULL_TEXT_READ	R3 / R4 — Minimal Data → PIT Universe → Feature → Candidate Research Spine	documentation/architecture	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md""]"	[]	13963	662	5c88051789ce0be2773dcbe7082f78550ab0e561	2026-07-15T13:00:09+08:00	docs: record R3 R4 minimal research spine implementation
docs/architecture/legacy-asset-inventory.json	DOC	FULL_TEXT_READ		documentation/architecture	[]	[]	[]	[]	"[""docs/architecture/R1-Legacy-Characterization.md""]"	[]	19251	613	3b946ea59bf6873bf6449b1cf0967cff7880d8ac	2026-07-15T09:44:45+08:00	docs: add R1 legacy asset inventory
docs/constitution/00-Project-Vision.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/00-Project-Vision.md""]"	[]	35953	1264	0a8dc5379570cb5ff3104aacd2a61c9ee3d748c3	2026-07-14T22:35:46+08:00	docs: add Project Constitution Volume I - Project Vision
docs/constitution/01-Core-Principles.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/01-Core-Principles.md""]"	[]	31411	1401	93fbd5a69a1cee3852335edea7b5bd23942404c0	2026-07-14T22:39:14+08:00	docs: add Project Constitution Volume II - Core Principles
docs/constitution/02-Architecture-Blueprint.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/02-Architecture-Blueprint.md""]"	[]	66553	2545	a55cb04bfc7547db34aa50094db560425b679f1b	2026-07-14T22:48:27+08:00	docs: add Project Constitution Volume III - Architecture Blueprint
docs/constitution/03-Research-Framework.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/03-Research-Framework.md""]"	[]	66804	2991	0031b55b7c80416876a1f5eca0bb34a43fc8b495	2026-07-14T23:14:56+08:00	docs: add Project Constitution Volume IV - Research Framework
docs/constitution/04-Data-Constitution.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/04-Data-Constitution.md""]"	[]	71611	3097	a5f4ddae970cf4d137d5c2c9ee9978f8fcd5b81d	2026-07-14T23:33:44+08:00	docs: add Project Constitution Volume V - Data Constitution
docs/constitution/05-Factor-Constitution.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/05-Factor-Constitution.md""]"	[]	64590	2909	4f998a21c7822e493007a0ea57c187f3a3b6f659	2026-07-14T23:51:13+08:00	docs: add Project Constitution Volume VI - Factor Constitution
docs/constitution/06-Strategy-Constitution.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/06-Strategy-Constitution.md""]"	[]	54951	2540	4bc5fcdaa4eeae3e4c8c244a83395b5159210806	2026-07-15T00:16:33+08:00	docs: add Project Constitution Volume VII - Strategy Constitution
docs/constitution/07-Validation-Constitution.md	DOC	FULL_TEXT_READ	The Constitution of Market Regime Alpha	documentation/constitution	[]	[]	[]	[]	"[""docs/audit/Docs-Inventory-and-Migration-Plan.md"", ""docs/constitution/07-Validation-Constitution.md""]"	[]	77147	3436	d8a697bdf12eb3219cfa3e5503ac8146a659dad5	2026-07-15T00:29:23+08:00	docs: add Project Constitution Volume VIII - Validation Constitution
